Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1986,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1985,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1984,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1983,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1982,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1981,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1980,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1979,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1978,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1977,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1976,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1975,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1974,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1973,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1972,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1971,0
Length of paid maternity leave (calendar days),SH.MMR.LEVE,Tonga,TON,1970,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2022,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2021,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2020,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2019,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2018,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2017,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2016,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2015,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2014,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2013,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2012,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2011,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2010,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2009,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2008,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2007,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2006,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2005,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2004,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2003,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2002,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2001,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,2000,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1999,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1998,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1997,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1996,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1995,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1994,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1993,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1992,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1991,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1990,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1989,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1988,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1987,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1986,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1985,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1984,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1983,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1982,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1981,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1980,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1979,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1978,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1977,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1976,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1975,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1974,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1973,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1972,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1971,0
Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,Tonga,TON,1970,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2022,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2021,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2020,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2019,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2018,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2017,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2016,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2015,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2014,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2013,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2012,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2011,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2010,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2009,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2008,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2007,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2006,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2005,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2004,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2003,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2002,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2001,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,2000,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1999,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1998,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1997,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1996,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1995,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1994,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1993,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1992,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1991,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1990,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1989,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1988,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1987,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1986,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1985,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1984,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1983,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1982,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1981,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1980,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1979,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1978,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1977,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1976,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1975,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1974,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1973,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1972,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1971,0
The government administers 100% of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,Tonga,TON,1970,0
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2020,230
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2019,240
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2018,350
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2017,350
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2016,350
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2015,340
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2014,280
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2013,290
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2012,290
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2011,290
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2010,290
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2009,240
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2008,250
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2007,250
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2006,250
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2005,260
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2004,260
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2003,260
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2002,260
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2001,260
Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,Tonga,TON,2000,260
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2020,0.426464607695927
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2019,0.425724560570683
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2018,0.284900366218952
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2017,0.285173821977864
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2016,0.286517998933636
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2015,0.293423514343311
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2014,0.351584053642572
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2013,0.346899327650104
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2012,0.344448080521081
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2011,0.346000425656862
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2010,0.348200287233336
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2009,0.417307001233404
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2008,0.395887450181176
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2007,0.39570326699548
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2006,0.403044791311125
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2005,0.386823132737488
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2004,0.387210098669993
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2003,0.382280765958602
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2002,0.383780367926356
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2001,0.387419545775945
Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,Tonga,TON,2000,0.383754056580513
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2022,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2021,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2020,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2019,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2018,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2017,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2016,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2015,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2014,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2013,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2012,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2011,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2010,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2009,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2008,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2007,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2006,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2005,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2004,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2003,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2002,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2001,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,2000,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1999,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1998,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1997,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1996,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1995,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1994,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1993,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1992,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1991,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1990,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1989,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1988,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1987,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1986,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1985,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1984,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1983,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1982,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1981,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1980,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1979,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1978,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1977,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1976,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1975,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1974,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1973,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1972,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1971,0
Length of paid shared parental leave (calendar days),SH.PAR.LEVE,Tonga,TON,1970,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2022,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2021,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2020,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2019,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2018,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2017,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2016,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2015,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2014,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2013,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2012,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2011,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2010,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2009,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2008,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2007,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2006,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2005,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2004,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2003,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2002,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2001,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,2000,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1999,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1998,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1997,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1996,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1995,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1994,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1993,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1992,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1991,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1990,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1989,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1988,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1987,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1986,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1985,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1984,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1983,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1982,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1981,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1980,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1979,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1978,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1977,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1976,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1975,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1974,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1973,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1972,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1971,0
There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,Tonga,TON,1970,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2022,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2021,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2020,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2019,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2018,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2017,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2016,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2015,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2014,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2013,0
Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,Tonga,TON,2012,0
